StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q2_11,Q2_12,Q2_13,Q2_14,Q2_15,Q2_16,Q3_Browser,Q3_Version,Q3_Operating System,Q3_Resolution,Q5_First Click,Q5_Last Click,Q5_Page Submit,Q5_Click Count,Q6,Q7_First Click,Q7_Last Click,Q7_Page Submit,Q7_Click Count,Q8,Q9_First Click,Q9_Last Click,Q9_Page Submit,Q9_Click Count,Q10,Q11_First Click,Q11_Last Click,Q11_Page Submit,Q11_Click Count,Q12,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q14,Q15_First Click,Q15_Last Click,Q15_Page Submit,Q15_Click Count,Q16,Q17_First Click,Q17_Last Click,Q17_Page Submit,Q17_Click Count,Q19_First Click,Q19_Last Click,Q19_Page Submit,Q19_Click Count,Q20,Q21_First Click,Q21_Last Click,Q21_Page Submit,Q21_Click Count,Q22,Q23_First Click,Q23_Last Click,Q23_Page Submit,Q23_Click Count,Q24,Q25_First Click,Q25_Last Click,Q25_Page Submit,Q25_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q28,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q30,Q31_First Click,Q31_Last Click,Q31_Page Submit,Q31_Click Count,Q34,user_id,group,q1,q2,q3,q4,q5
2024-10-02 21:00:33,2024-10-02 21:03:21,0,126.125.165.49,100,167,1,2024-10-02 21:03:21,R_4HZMZcFDFmHkEbT,,,,,26.2084,127.6923,anonymous,JA,1,1,5,1,1,4,4,1,1,2,1,1,1,1,1,1,Edge,120.0.0.0,Windows NT 10.0,1366x768,0,0,3.816,0,4,1.3,1.3,3.651,1,5,1.191,1.191,3.446,1,4,1.107,1.107,3.561,1,4,2.158,2.158,3.404,1,4,0.831,0.831,3.509,1,4,1.848,1.848,3.753,1,0,0,3.8,0,5,0.837,0.837,3.538,1,5,0.496,0.496,3.463,1,5,1.401,1.401,3.572,1,0,0,4.388,0,5,0.838,0.838,3.795,1,5,1.178,1.178,4.353,1,今日は朝から取引先との会議があったので朝から部下と急いで資料作り。途中、部下がしょっちゅうお手洗いにいくもんだからなかなか作業がはかどらなくてかなり困りました。まぁなんとか資料も作り会議もうまくいったから良かった,5957432,groupc,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-02 21:06:25,2024-10-02 21:09:40,0,126.125.165.49,100,194,1,2024-10-02 21:09:40,R_4Gwe1RlKCsQ8iKP,,,,,26.2084,127.6923,anonymous,JA,1,3,1,3,2,2,3,2,2,2,1,1,1,1,1,1,Edge,120.0.0.0,Windows NT 10.0,1366x768,0,0,3.689,0,5,2.183,2.183,3.719,1,5,0.862,0.862,3.59,1,5,0.836,0.836,3.636,1,5,0.684,0.684,3.426,1,4,1.257,1.257,3.566,1,5,0.985,0.985,3.414,1,0,0,3.82,0,4,0.839,0.839,3.552,1,4,0.833,0.833,3.833,1,4,0.73,0.73,3.6,1,0,0,3.975,0,4,1.144,1.848,3.789,2,4,0.968,0.968,3.828,1,一日オフでした。今日は本棚を作りました。朝からホームセンターに行って木材を購入。途中、コーヒー飲みたくて喫茶店へ、ゆったりできました。購入した木材で本棚造りをしました。センチ図ったりしてる時間がほんとに幸せでした,5859850,groupa,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-02 21:17:45,2024-10-02 21:22:27,0,153.169.176.49,100,281,1,2024-10-02 21:22:27,R_4ZPqvFyqyjV6G8I,,,,,35.6897,139.6895,anonymous,JA,2,1,1,2,2,2,4,2,4,5,5,3,4,3,3,3,Chrome,129.0.0.0,Windows NT 10.0,1280x720,0,0,5.74,0,4,1.188,1.588,3.841,2,4,2.138,2.138,3.431,1,4,3.019,3.019,4.292,1,5,1.468,1.468,3.797,1,4,1.796,1.796,3.64,1,3,1.517,3.644,4.431,3,0,0,4.062,0,4,1.572,1.572,3.354,1,3,4.674,4.674,8.343,1,5,1.531,1.531,3.442,1,4.087,4.087,4.58,1,4,1.797,1.797,3.564,1,2,3.435,3.435,4.409,1,今日は朝7時半に起きてしまって、少し寝坊をして焦った。職場では特に何もなく、通常の業務をこなした。その後仕事終わりに、久しぶりに会う友達と駅前の居酒屋であって、一緒に食事をしてとても楽しかった。友達と近況報告などをして、いっぱい喋って食べて飲んだ。少し酔っ払った。,4213579,groupa,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-02 21:20:48,2024-10-02 21:26:05,0,101.203.14.230,100,317,1,2024-10-02 21:26:06,R_4cCMdy8NYwHDYjf,,,,,37.9022,139.0181,anonymous,JA,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,Edge,129.0.0.0,Windows NT 10.0,1280x720,0,0,20.501,0,4,3.239,3.239,4.339,1,4,3.102,3.102,3.961,1,4,1.693,1.693,3.736,1,5,0.977,0.977,3.692,1,4,1.612,1.612,5.002,1,5,1.865,1.865,3.617,1,0,0,6.254,0,3,2.306,3.88,4.247,2,4,2.43,2.43,3.582,1,5,1.315,1.315,7.301,1,0,0,4.372,0,5,1.312,1.312,3.749,1,4,2.23,3.816,4.742,2,今日は早起きしたが近所を散歩しただけで何にも得がなかった。午前中はほぼウォーキングをしていた。午後はほぼパソコンをしていただけの面白みの欠片もない一日だった。資格の勉強や就職のための活動を一切していない自分に腹が立つ。夜は雨が降っていたのに傘を持っていなかったため服が濡れた。,3045407,groupb,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-02 21:17:11,2024-10-02 21:27:17,0,133.106.128.37,100,605,1,2024-10-02 21:27:17,R_4tLuWnJmP6k1JKj,,,,,35.6837,139.6805,anonymous,JA,4,4,4,4,4,5,4,3,2,3,3,2,1,2,2,1,Chrome,129.0.0.0,Windows NT 10.0,2560x1440,0,0,10.571,0,4,4.729,4.729,7.939,1,4,7.192,7.192,9.948,1,4,11.923,11.923,12.8,1,5,4.737,4.737,7.013,1,5,4.318,4.318,7.227,1,5,4.607,4.607,6.81,1,0,0,11.566,0,4,2.995,2.995,5.434,1,3,7.175,7.175,9.642,1,4,6.526,6.526,8.773,1,0,0,6.747,0,4,8.421,8.421,10.398,1,4,6.801,6.801,10.474,1,"今日は気温が33度くらいまで上がって夏が復活したような1日だった。最近涼しくなってきたことにようやく体が慣れてきていたところだったので、結構汗だくになってしまった。
年のせいか気温の乱高下についていけないことが多くなったなと実感してしまう。何か良い対処法がないか調べてみて、実践できるものはしようと思った。",5134695,groupb,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-02 21:23:41,2024-10-02 21:28:48,0,125.173.184.216,100,306,1,2024-10-02 21:28:49,R_45yhOoFSb45EKu8,,,,,26.3322,127.7903,anonymous,JA,3,3,5,4,3,3,2,2,5,5,5,4,6,2,4,6,Chrome,129.0.0.0,Windows NT 10.0,1366x768,0,0,10.147,0,4,1.521,1.521,5.982,1,4,1.722,1.722,4.128,1,5,3.454,3.454,4.363,1,5,2.976,2.976,3.741,1,5,2.281,2.281,3.96,1,5,2.288,2.288,3.941,1,0,0,5.822,0,4,1.53,1.53,3.902,1,5,1.982,2.598,4.619,2,5,1.083,1.083,3.562,1,0,0,5.554,0,4,2.972,2.972,3.969,1,5,2.067,2.067,3.903,1,"今日はバイトで酔っ払いが絡んできて最悪な気分でした。
こちらも無難にやり過ごしたかったのですが、かなりしつこかったです。
時間にしたら5分程度だったと思いますが何十分も相手してたかのような、
とても嫌な時間でした。同僚もかなり疲れてて愚痴の言い合いでした。
帰ってからはウォーキングや趣味もやる気が起きず、ご飯もちょっとだけ食べてあとは寝るだけなのでゆっくり寝たいと思います。",4551146,groupa,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-02 21:34:06,2024-10-02 21:47:57,0,221.185.49.74,100,831,1,2024-10-02 21:47:58,R_4nrBW0SJ82HhaMs,,,,,34.7037,135.713,anonymous,JA,4,4,4,4,4,4,6,4,2,2,2,2,2,2,2,3,Chrome,129.0.0.0,Windows NT 10.0,1920x1080,9.756,9.756,15.745,1,5,1.886,3.26,4.556,2,4,1.537,1.537,3.932,1,4,3.925,3.925,5.151,1,3,3.461,3.461,4.385,1,5,1.656,1.656,4.009,1,5,3.446,3.446,4.1,1,8.032,8.032,9.574,1,5,1.456,1.456,3.517,1,4,3.68,3.68,5.077,1,5,2.013,2.013,3.687,1,8.712,8.712,9.46,1,4,1.627,1.627,3.59,1,4,2.227,2.227,3.668,1,"朝6時過ぎに起床しました。朝食を食べ、身支度を済まして7時過ぎに家を出て職場に向かいました。8時前に仕事を開始し、仕事が終わって職場を出る夕方19時頃までずっと事務仕事をしていました。昼休みや休憩以外はパソコンに向かっていたので目がショボショボしています。目薬を使うと一時的に良くなりますが、それも直ぐに効果がなくなって視界がかすんだりピントが合わなくなるので困ってしまいます。

帰宅途中にホームセンターに立ち寄って家族に頼まれていた洗濯機用の洗剤などを買い、20時過ぎに帰宅しました。直ぐにシャワーを浴びて晩ご飯を食べ、歯を磨いて今はリラックスしています。先ほどまでパソコンの前でうたた寝をしていましたがこれからはいつも楽しみにしているU-NEXTのドラマの続きを見ようと思っています。40話で終わりだと思っていたらどうやらそれは勘違いだったみたいで、実は50話まであるみたいなので楽しい日がさらに続きそうです。",114735,groupb,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-02 21:47:41,2024-10-02 21:52:40,0,202.220.229.141,100,298,1,2024-10-02 21:52:40,R_4sgcnz7JwcuOz73,,,,,36.0696,140.1051,anonymous,JA,4,4,4,2,1,4,4,2,1,3,1,1,1,1,1,2,Edge,129.0.0.0,Windows NT 10.0,1366x768,0,0,7.767,0,5,4.39,4.39,5.001,1,5,2.046,2.046,4.04,1,4,1.621,1.621,3.746,1,4,2.262,2.262,3.714,1,4,1.903,1.903,3.741,1,4,5.425,5.425,6.06,1,0,0,4.975,0,4,1.36,1.36,3.817,1,5,1.847,5.525,6.184,3,4,2.103,2.103,3.681,1,0,0,3.941,0,5,2.746,2.746,3.929,1,4,2.754,2.754,3.905,1,復帰2日目。仕事が瞬く間にどんどん舞い込んできて、あっという間に退勤時間になってしまった。同じ一日なのにこうも時間の経つスピードの感じ方が違うものかと驚くばかりだ。まだまだ半年のブランクのせいで若干浦島太郎状態なので、早く勘を取り戻したい。,makimaki0519,groupa,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-02 21:45:40,2024-10-02 21:53:38,0,31.182.205.215,100,477,1,2024-10-02 21:53:39,R_22KppNGWrj9iKFl,,,,,50.061,19.9562,anonymous,JA,2,3,3,2,2,3,2,3,2,2,2,2,2,2,2,2,Chrome,129.0.0.0,Windows NT 10.0,1280x720,0,0,11.408,0,4,3.604,3.604,4.778,1,5,2.954,2.954,4.563,1,4,4.428,4.428,5.486,1,5,2.231,2.231,4.328,1,5,2.053,2.053,4.682,1,5,4.361,4.361,5.343,1,0,0,4.876,0,5,1.752,1.752,4.082,1,3,5.259,5.259,6.618,1,4,2.115,3.456,4.709,2,0,0,5.213,0,3,4.979,4.979,6.361,1,4,4.178,4.178,5.461,1,今日は自主学習でエクセルについて勉強した。その後昨日少し取り掛かっていたエクセルの関数を使う宿題に取り掛かったが、全くやり方がわからずあれこれと調べものをしているうちに時間がたってしまった。もう少し基本からゆっくりやり直さなければならない。午前中ちょっと買い物するつもりが、近所の野菜などの産地直売店など寄っているうちに大幅に一日の予算を過ぎてしまった。,1065632,groupa,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-02 21:50:09,2024-10-02 21:58:24,0,133.106.247.50,100,494,1,2024-10-02 21:58:24,R_4OJXBcIruLxq6PE,,,,,35.6897,139.6895,anonymous,JA,4,3,4,4,4,5,5,3,2,2,2,2,2,2,2,2,Chrome,128.0.0.0,Windows NT 10.0,1920x1080,3.689,6.248,8.761,4,4,5.409,5.409,7.257,1,4,2.45,2.45,4.987,1,4,3.028,3.028,6.792,1,5,1.974,1.974,5.19,1,5,3.531,3.531,5.216,1,5,3.823,3.823,6.076,1,0,0,6.357,0,4,3.395,3.395,5.383,1,4,6.621,6.621,7.906,1,4,1.949,1.949,4.713,1,0,0,5.456,0,5,3.113,3.113,4.883,1,4,4.763,4.763,6.067,1,今日は体調もかなり回復して、全く普通に仕事ができたのでホッとした。元気一杯というわけではないが、ほぼ平常運転に近い感じで過ごせた１日だった。食事もきちんと摂れた。天気予報通りに気温が一気に下がったが、思ったほどは寒くは感じず、まだまだ半袖で過ごしても大丈夫だと思った。とりあえず週の真ん中を越したので、今週もなんとか乗り切れそうだ。,4802537,groupc,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-02 22:05:52,2024-10-02 22:09:05,0,61.86.162.145,100,193,1,2024-10-02 22:09:05,R_41KRALihZYTsgOg,,,,,35.0203,135.7602,anonymous,JA,2,2,5,5,1,5,3,3,2,1,2,1,2,1,1,3,Chrome,129.0.0.0,Windows NT 10.0,1920x1080,0,0,6.813,0,4,1.378,1.378,3.716,1,5,1.322,1.322,3.571,1,5,0.892,0.892,3.479,1,5,1.13,1.13,3.411,1,5,1.275,1.275,3.555,1,5,2.08,2.08,4.748,1,0,0,3.625,0,5,1.171,1.171,3.45,1,4,1.574,1.574,3.633,1,5,0.783,0.783,3.642,1,0,0,3.534,0,4,1.369,1.369,3.532,1,4,1.392,1.392,3.613,1,"今日は一日業務に追われる日だった。
あまりプライべートの事に時間を使う暇が無かったが、最近見始めたドラマがちょっとだけ面白くなってきた。
これからの展開が気になるし、生活に少しだけ張りができるかなという印象もあった。",4758400,groupa,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-02 22:11:54,2024-10-02 22:18:39,0,133.201.103.0,100,404,1,2024-10-02 22:18:39,R_4ly7MzJ2qz98gO4,,,,,35.6641,138.5706,anonymous,JA,5,5,1,5,6,5,5,5,1,4,4,1,1,2,1,1,Safari,18.0,Macintosh,1470x956,0,0,11.039,0,4,2.882,2.882,3.926,1,4,4.716,4.716,5.749,1,4,5.195,5.195,6.803,1,5,3.935,3.935,4.915,1,5,2.805,2.805,4.221,1,4,4.254,4.254,5.534,1,0,0,4.322,0,4,1.641,1.641,4.363,1,3,7.099,7.099,8.174,1,5,3.133,3.133,4.097,1,0,0,6.188,0,3,2.892,2.892,4.04,1,4,3.235,3.235,4.513,1,昨日、月初めだったのに今年の残りとこれからの計画を立てたかったけれどできなかったんだよね、でも今日は新月だったのでちょうどよかった。久しぶりに色々紙に書き出して、願い事書いて。2日ぶりにヨガもできて体を伸ばして朝から気持ちよかった。昨日応募し直したばっかだったからまだ返事こないけれど、早くリゾバ決まってがっちり働きたいのに。今できることをもっとやりたかったのに、今日は気が散って仕方なかった。あんまり集中できず。まあそんな日もあるかな。BBCのドキュメンタリーを見てめっちゃ感動というか、ショックというかなんていうのかなセンセーショナルで、泣いたし、いろんな人生があるのだなと感じた。日本の友達にも見て欲しいからSNSでシェアしようかと思ったのに、日本語はなくて、英語もあって英語もみたけれどポル語の方が最初に見たからか、気に入った。でも英語版は英語版で視点がちょっと違ってそれはそれで興味深かった。,1414611,groupc,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-02 22:15:33,2024-10-02 22:20:28,0,126.60.235.197,100,294,1,2024-10-02 22:20:28,R_4QFD6xGjs9QxANS,,,,,34.7181,135.5337,anonymous,JA,2,1,1,1,1,1,4,2,4,4,5,1,3,1,1,1,Safari iPhone,17.6,iPhone,393x852,6.17,6.17,6.187,1,2,1.481,4.511,4.894,3,2,1.603,2.051,3.511,2,2,1.283,5.924,6.594,3,4,3.153,3.434,4.369,2,4,1.549,1.915,3.498,2,5,1.342,1.892,3.524,3,2.979,2.979,4.544,1,2,3.185,7.077,7.097,4,3,1.981,5.474,6.226,4,1,2.667,4.164,4.917,4,0,0,3.865,0,1,5.489,7.484,7.497,4,4,0.87,4.165,4.184,5,今日は午後から会議があったため出社しました。お昼ご飯は職場の近くのお店でうな重を食べました。一番グレードが低いものを注文しましたが、十分美味しかったです。午後からの会議は退屈でしたが、なんとかやり過ごしました。,4562747,groupc,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-02 22:29:08,2024-10-02 22:33:56,0,180.16.254.48,100,287,1,2024-10-02 22:33:57,R_4YEduVY3K4zjFO1,,,,,40.6265,141.223,anonymous,JA,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,Chrome,129.0.0.0,Windows NT 10.0,1366x768,0,0,6.066,0,2,3.816,3.816,4.62,1,3,1.59,1.59,5.064,1,2,1.868,1.868,3.544,1,4,2.78,2.78,4.301,1,3,1.564,1.564,3.69,1,4,15.101,15.101,16.13,1,0,0,4.203,0,2,2.119,2.119,3.702,1,2,3.958,3.958,4.725,1,4,1.506,1.506,3.641,1,0,0,4.197,0,3,2.499,2.499,3.943,1,2,2.712,2.712,3.829,1,10月2日。水曜日。今日は起きてから小説執筆の仕事をした。まだ作業量的には折り返し地点だが、結末がはっきりと見えてきたため、執筆も捗った。あとはパズルのピースはめるように伏線を回収しつつ、ラストへ向けて展開を加速させる必要がある。他にもスマホゲームで狙っていたキャラをゲットすることができたのが嬉しかった。今日はいい一日だったと思う。,776557,groupa,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-02 22:22:24,2024-10-02 22:38:26,0,153.239.147.0,100,961,1,2024-10-02 22:38:26,R_4PteGXKIIhUBPPP,,,,,34.6986,135.5079,anonymous,JA,1,1,1,5,1,3,3,1,1,1,4,1,1,1,1,1,Chrome,129.0.0.0,Windows NT 10.0,1280x720,0,0,25.906,0,5,4.393,4.393,5.244,1,5,4.931,4.931,5.66,1,5,3.815,3.815,5.102,1,5,6.303,6.303,7.312,1,5,3.012,3.012,4.739,1,5,3.285,3.285,5.28,1,0,0,9.868,0,5,3.25,3.25,4.304,1,4,5.095,5.095,6.384,1,5,2.116,2.116,4.075,1,0,0,17.303,0,5,2.345,2.345,4.167,1,5,5.405,5.405,6,1,"「今日は、一日ゆっくりするぞ」と昨晩から決めていたのに、結局、早朝に母が起きてきたので、ゆっくり眠れず、それでも、起きてからはダラダラ過ごすぞと思っていたけど、なんだかんだ、いつも通り用事が発生して、イライラと過ごすことになってしまいました。それでも夕食後は、気持ちを切り替えてと思っていたら、また、ご近所さんの事で、問題発生！
なんだか、今日は、呪われているのかと思う一日でした。寝不足の身体には、堪える。明日こそ、にこにこ笑顔の一日になると良いのになぁ。そうできるように頑張るぞ～。",5208842,groupc,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-02 22:33:15,2024-10-02 22:39:36,0,121.83.163.160,100,381,1,2024-10-02 22:39:37,R_4OZ0JHdZDlj78uT,,,,,34.6986,135.5079,anonymous,JA,3,3,3,3,2,4,4,3,4,5,4,4,2,2,2,6,Chrome,129.0.0.0,Windows NT 10.0,1366x768,0,0,23.301,0,2,3.512,3.512,6.337,1,1,2.273,2.273,4.376,1,2,3.87,3.87,6.194,1,5,4.438,4.438,6.415,1,5,4.662,4.662,6.069,1,4,3.764,6.644,7.568,2,0,0,6.828,0,2,4.891,4.891,8.676,1,1,12.071,12.071,13.235,1,4,3.703,6.67,7.301,2,0,0,4.712,0,2,3.52,4.584,5.453,2,3,10.027,10.027,12.838,1,"今日も気温が高かった。連日の暑さでバテ気味だ。
ドジャースのレギュラーシーズンが終わり、ポストシーズンまで試合のない日がつづいている。ドジャースの試合がない日は、なんだか気持ちが萎えることに気づく。早く試合が始まって欲しい。
今日はネット業者に問い合わせをした以外は、久しぶりに普通の日常となった。
変化のない普通こそが自分には合っているようだ。",3954203,groupc,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-02 22:38:05,2024-10-02 22:46:16,0,160.86.154.158,100,491,1,2024-10-02 22:46:17,R_432m7KThPIj8B1f,,,,,34.7643,135.5412,anonymous,JA,3,4,4,2,2,4,5,1,1,1,1,1,1,1,1,1,Safari iPhone,17.6,iPhone,375x812,0,0,13.397,0,5,1.526,4.392,4.948,4,5,1.371,4.071,4.576,6,5,0.975,3.074,3.946,4,5,3.898,4.982,5.471,3,5,1.688,3.354,3.892,3,5,1.143,4.077,4.931,4,0,0,11.381,0,5,1.126,3.124,3.923,4,4,2.825,3.823,4.345,3,5,3.226,4.693,5.165,3,0,0,6.938,0,5,3.536,4.402,4.775,3,5,1.39,3.756,4.177,4,今日は母とお墓参りに行きました。お墓参り自体2年ぶりくらいでかなり久々だったので、お墓で眠るご先祖さまに挨拶に行けてホッとしました。生えていた雑草を抜いて、お墓を綺麗にできて、気持ちもスッキリしました。夜は中華を食べに行きました。麻婆豆腐や油淋鶏など美味しい中華料理を食べてお腹も心も満たされ、幸せな1日でした。,1822057,groupb,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
